Invoice ID,Branch,Yangon,Naypyitaw,Mandalay,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating
816-72-8853,A,1,0,0,Member,Female,Sports and travel,27.93,5,69.825,1.466.325,1/29/2019,15:48,Cash,5.9
491-38-3499,A,1,0,0,Member,Male,Fashion accessories,55.45,1,27.725,582.225,2/26/2019,17:46,Credit card,4.9
322-02-2271,B,0,0,1,Normal,Female,Sports and travel,42.97,3,64.455,1.353.555,2/3/2019,11:46,Cash,9.3
842-29-4695,C,0,1,0,Member,Male,Sports and travel,17.14,7,5.999,125.979,1/16/2019,12:07,Credit card,7.9
725-67-2480,B,0,0,1,Member,Female,Fashion accessories,58.75,6,17.625,370.125,3/24/2019,18:14,Credit card,5.9
641-51-2661,C,0,1,0,Member,Female,Food and beverages,87.1,10,43.55,914.55,2/12/2019,14:45,Credit card,9.9
714-02-3114,C,0,1,0,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2/21/2019,11:39,Cash,7.7
518-17-2983,A,1,0,0,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2/4/2019,15:44,Ewallet,7.6
779-42-2410,B,0,0,1,Member,Male,Food and beverages,57.74,3,8.661,181.881,2/20/2019,13:06,Ewallet,7.7
190-14-3147,B,0,0,1,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2/23/2019,20:43,Ewallet,6.4
408-66-6712,C,0,1,0,Member,Female,Health and beauty,47.71,6,14.313,300.573,2/16/2019,14:19,Ewallet,4.4
679-22-6530,B,0,0,1,Normal,Female,Sports and travel,40.62,2,4.062,85.302,1/17/2019,10:01,Credit card,4.1
588-47-8641,A,1,0,0,Member,Male,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,19:30,Ewallet,4.4
642-61-4706,B,0,0,1,Member,Male,Food and beverages,93.4,2,9.34,196.14,3/30/2019,16:34,Cash,5.5
576-31-4774,B,0,0,1,Normal,Female,Health and beauty,73.41,3,110.115,2.312.415,3/2/2019,13:10,Ewallet,4
556-41-6224,C,0,1,0,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2/15/2019,17:10,Credit card,9.3
811-03-8790,A,1,0,0,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,3/1/2019,10:22,Credit card,4.8
242-11-3142,B,0,0,1,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2/24/2019,19:57,Cash,4.6
752-23-3760,B,0,0,1,Member,Female,Sports and travel,64.08,7,22.428,470.988,2/19/2019,19:29,Credit card,7.3
274-05-5470,A,1,0,0,Member,Female,Food and beverages,73.47,4,14.694,308.574,2/23/2019,18:30,Cash,6
648-94-3045,C,0,1,0,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2/7/2019,14:27,Ewallet,8.1
130-67-4723,A,1,0,0,Member,Male,Food and beverages,48.5,6,14.55,305.55,1/11/2019,13:57,Ewallet,9.4
528-87-5606,B,0,0,1,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2/12/2019,19:43,Cash,6.5
320-85-2052,B,0,0,1,Normal,Female,Sports and travel,34.81,1,17.405,365.505,1/14/2019,10:11,Credit card,7
370-96-0655,C,0,1,0,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,1/9/2019,13:46,Ewallet,7.1
105-10-6182,A,1,0,0,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2/27/2019,12:22,Ewallet,6.6
510-79-0415,B,0,0,1,Member,Female,Sports and travel,23.08,6,6.924,145.404,1/24/2019,19:20,Ewallet,4.9
241-96-5076,B,0,0,1,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,1/8/2019,12:58,Credit card,6.4
767-97-4650,B,0,0,1,Member,Female,Sports and travel,64.83,2,6.483,136.143,1/8/2019,11:59,Credit card,8
648-83-1321,A,1,0,0,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,17:59,Cash,4.3
173-57-2300,C,0,1,0,Member,Male,Sports and travel,72.88,2,7.288,153.048,3/13/2019,12:51,Cash,6.1
305-03-2383,A,1,0,0,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2/15/2019,10:36,Cash,7.5
394-55-6384,C,0,1,0,Member,Female,Sports and travel,70.19,9,315.855,6.632.955,1/25/2019,13:38,Cash,6.7
266-20-6657,C,0,1,0,Member,Male,Food and beverages,55.04,7,19.264,404.544,3/12/2019,19:39,Ewallet,5.2
689-05-1884,A,1,0,0,Member,Male,Health and beauty,48.63,10,24.315,510.615,3/4/2019,12:44,Cash,8.8
196-01-2849,C,0,1,0,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2/10/2019,13:56,Cash,9.5
372-62-5264,C,0,1,0,Normal,Female,Food and beverages,52.6,9,23.67,497.07,1/16/2019,14:42,Cash,7.6
800-09-8606,A,1,0,0,Member,Female,Home and lifestyle,87.37,5,218.425,4.586.925,1/29/2019,19:45,Cash,6.6
182-52-7000,A,1,0,0,Member,Female,Sports and travel,27.04,4,5.408,113.568,1/1/2019,20:26,Ewallet,6.9
826-58-8051,B,0,0,1,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,1/6/2019,19:46,Ewallet,4.3
868-06-0466,A,1,0,0,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2/19/2019,19:38,Credit card,7.8
751-41-9720,C,0,1,0,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,1/12/2019,16:18,Ewallet,8
626-43-7888,C,0,1,0,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2/7/2019,12:23,Ewallet,9.6
176-64-7711,B,0,0,1,Normal,Male,Food and beverages,32.32,3,4.848,101.808,3/27/2019,19:11,Credit card,4.3
191-29-0321,B,0,0,1,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2/27/2019,18:57,Credit card,5
729-06-2010,B,0,0,1,Member,Male,Health and beauty,80.47,9,362.115,7.604.415,1/6/2019,11:18,Cash,9.2
640-48-5028,B,0,0,1,Member,Female,Home and lifestyle,88.39,9,397.755,8.352.855,3/2/2019,12:40,Cash,6.3
186-79-9562,B,0,0,1,Normal,Male,Health and beauty,71.77,7,251.195,5.275.095,3/29/2019,14:06,Cash,8.9
834-45-5519,B,0,0,1,Normal,Female,Electronic accessories,43,4,8.6,180.6,1/31/2019,20:48,Ewallet,7.6
162-65-8559,C,0,1,0,Member,Male,Food and beverages,68.98,1,3.449,72.429,1/21/2019,20:13,Cash,4.8
760-27-5490,C,0,1,0,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,1/20/2019,20:37,Ewallet,9.1
445-30-9252,A,1,0,0,Normal,Male,Sports and travel,25.7,3,3.855,80.955,1/17/2019,17:59,Ewallet,6.1
786-94-2700,A,1,0,0,Member,Male,Food and beverages,80.62,6,24.186,507.906,2/28/2019,20:18,Cash,9.1
728-88-7867,C,0,1,0,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,3/19/2019,15:52,Ewallet,8.3
183-21-3799,C,0,1,0,Normal,Female,Electronic accessories,77.63,9,349.335,7.336.035,2/19/2019,15:14,Ewallet,7.2
268-20-3585,C,0,1,0,Normal,Female,Health and beauty,13.85,9,62.325,1.308.825,2/4/2019,12:50,Ewallet,6
735-32-9839,C,0,1,0,Member,Male,Fashion accessories,98.7,8,39.48,829.08,1/31/2019,10:36,Ewallet,8.5
258-92-7466,A,1,0,0,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2/6/2019,18:33,Credit card,6.6
857-16-3520,A,1,0,0,Member,Female,Fashion accessories,71.46,7,25.011,525.231,3/28/2019,16:06,Ewallet,4.5
482-17-1179,A,1,0,0,Member,Male,Electronic accessories,11.94,3,1.791,37.611,1/19/2019,12:47,Credit card,8.1
788-21-5741,A,1,0,0,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2/17/2019,13:34,Credit card,7.2
821-14-9046,B,0,0,1,Member,Female,Fashion accessories,17.48,6,5.244,110.124,1/18/2019,15:04,Credit card,6.1
418-05-0656,B,0,0,1,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,2/2/2019,20:42,Cash,7.1
678-79-0726,C,0,1,0,Member,Female,Sports and travel,90.63,9,407.835,8.564.535,1/18/2019,15:28,Cash,5.1
776-68-1096,B,0,0,1,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,3/18/2019,13:45,Credit card,7.9
592-46-1692,C,0,1,0,Member,Female,Food and beverages,36.77,7,128.695,2.702.595,1/11/2019,20:10,Cash,7.4
434-35-9162,B,0,0,1,Member,Male,Food and beverages,23.34,4,4.668,98.028,2/4/2019,18:53,Ewallet,7.4
149-14-0304,C,0,1,0,Member,Female,Health and beauty,28.5,8,11.4,239.4,2/6/2019,14:24,Cash,6.6
442-44-6497,C,0,1,0,Member,Male,Home and lifestyle,55.57,3,83.355,1.750.455,1/8/2019,11:42,Credit card,5.9
174-64-0215,B,0,0,1,Normal,Male,Sports and travel,69.74,10,34.87,732.27,3/5/2019,17:49,Credit card,8.9
210-74-9613,C,0,1,0,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,3/16/2019,15:33,Ewallet,6.8
299-29-0180,B,0,0,1,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,3/9/2019,10:54,Cash,9.3
247-11-2470,A,1,0,0,Member,Female,Fashion accessories,22.32,4,4.464,93.744,3/1/2019,16:23,Credit card,4.4
635-28-5728,A,1,0,0,Normal,Male,Health and beauty,56,3,8.4,176.4,2/28/2019,19:33,Ewallet,4.8
756-49-0168,A,1,0,0,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2/8/2019,11:39,Ewallet,9.5
438-23-1242,B,0,0,1,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,1/24/2019,10:38,Ewallet,8.9
238-45-6950,B,0,0,1,Member,Male,Food and beverages,53.72,1,2.686,56.406,3/1/2019,20:03,Ewallet,6.4
607-65-2441,C,0,1,0,Member,Male,Health and beauty,81.95,10,40.975,860.475,3/10/2019,12:39,Credit card,6
386-27-7606,C,0,1,0,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,3/23/2019,15:59,Credit card,8.1
137-63-5492,C,0,1,0,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,14:26,Ewallet,9
197-77-7132,B,0,0,1,Member,Male,Electronic accessories,91.56,8,36.624,769.104,1/12/2019,18:22,Ewallet,6
805-86-0265,A,1,0,0,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,3/20/2019,11:32,Cash,9.8
733-29-1227,C,0,1,0,Normal,Male,Home and lifestyle,55.61,7,194.635,4.087.335,3/23/2019,12:41,Cash,8.5
451-73-2711,C,0,1,0,Normal,Male,Food and beverages,84.83,1,42.415,890.715,1/14/2019,15:20,Ewallet,8.8
373-14-0504,A,1,0,0,Member,Female,Sports and travel,71.63,2,7.163,150.423,2/12/2019,14:33,Ewallet,8.8
546-80-2899,A,1,0,0,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2/20/2019,15:29,Ewallet,9.5
345-68-9016,C,0,1,0,Member,Female,Sports and travel,31.67,8,12.668,266.028,1/2/2019,16:19,Credit card,5.6
390-17-5806,C,0,1,0,Member,Female,Food and beverages,38.42,1,1.921,40.341,2/2/2019,16:33,Cash,8.6
457-13-1708,B,0,0,1,Member,Male,Fashion accessories,65.23,10,32.615,684.915,1/8/2019,19:07,Credit card,5.2
664-14-2882,C,0,1,0,Member,Female,Home and lifestyle,10.53,5,26.325,552.825,1/30/2019,14:43,Credit card,5.8
487-79-6868,B,0,0,1,Member,Female,Home and lifestyle,12.29,9,55.305,1.161.405,3/26/2019,19:28,Credit card,8
314-23-4520,C,0,1,0,Member,Male,Health and beauty,81.23,7,284.305,5.970.405,1/15/2019,20:44,Cash,9
210-30-7976,B,0,0,1,Member,Female,Fashion accessories,22.32,4,4.464,93.744,3/14/2019,11:16,Ewallet,4.1
585-86-8361,A,1,0,0,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2/3/2019,10:31,Credit card,8.6
807-14-7833,A,1,0,0,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2/22/2019,12:30,Ewallet,7
775-72-1988,B,0,0,1,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,1/24/2019,15:05,Ewallet,8.4
288-38-3758,C,0,1,0,Member,Female,Fashion accessories,84.87,3,127.305,2.673.405,1/25/2019,18:30,Ewallet,7.4
652-43-6591,A,1,0,0,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,3/9/2019,13:18,Credit card,6.2
785-96-0615,B,0,0,1,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2/17/2019,15:28,Ewallet,4.9
406-46-7107,A,1,0,0,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,1/11/2019,11:52,Cash,4.5
250-17-5703,A,1,0,0,Member,Male,Food and beverages,18.85,10,9.425,197.925,2/27/2019,18:24,Ewallet,5.6
156-95-3964,A,1,0,0,Normal,Female,Food and beverages,55.39,4,11.078,232.638,3/25/2019,15:19,Ewallet,8
842-40-8179,B,0,0,1,Member,Female,Food and beverages,77.2,10,38.6,810.6,2/11/2019,10:38,Credit card,5.6
525-09-8450,B,0,0,1,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,1/31/2019,15:12,Credit card,4.2
410-67-1709,A,1,0,0,Member,Female,Fashion accessories,63.88,8,25.552,536.592,1/20/2019,17:48,Ewallet,9.9
587-73-4862,A,1,0,0,Member,Female,Health and beauty,10.69,5,26.725,561.225,3/26/2019,11:07,Ewallet,7.6
787-87-2010,A,1,0,0,Member,Male,Health and beauty,55.5,4,11.1,233.1,1/20/2019,15:48,Credit card,6.6
593-14-4239,B,0,0,1,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,3/5/2019,19:40,Ewallet,4.7
801-88-0346,C,0,1,0,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,1/5/2019,20:30,Credit card,9.8
388-76-2555,B,0,0,1,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2/13/2019,13:59,Cash,6.3
711-31-1234,B,0,0,1,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,3/16/2019,18:51,Cash,7.9
886-54-6089,A,1,0,0,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,1/15/2019,17:24,Cash,7.7
707-32-7409,B,0,0,1,Member,Female,Sports and travel,95.54,4,19.108,401.268,2/26/2019,11:58,Ewallet,4.5
759-98-4285,C,0,1,0,Member,Female,Health and beauty,85.87,7,300.545,6.311.445,2/27/2019,19:01,Credit card,8
201-63-8275,C,0,1,0,Member,Female,Sports and travel,67.99,7,237.965,4.997.265,2/17/2019,16:50,Ewallet,5.7
471-06-8611,C,0,1,0,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2/6/2019,10:22,Credit card,6.3
200-16-5952,C,0,1,0,Member,Male,Food and beverages,65.65,2,6.565,137.865,1/17/2019,16:46,Cash,6
120-54-2248,B,0,0,1,Normal,Female,Food and beverages,28.86,5,7.215,151.515,1/22/2019,18:08,Credit card,8
102-77-2261,C,0,1,0,Member,Male,Health and beauty,65.31,7,228.585,4.800.285,3/5/2019,18:02,Credit card,4.2
875-31-8302,B,0,0,1,Normal,Male,Sports and travel,93.38,1,4.669,98.049,1/3/2019,13:07,Cash,9.6
102-06-2002,C,0,1,0,Member,Male,Sports and travel,25.25,5,63.125,1.325.625,3/20/2019,17:52,Cash,6.1
457-94-0464,B,0,0,1,Member,Male,Electronic accessories,87.87,9,395.415,8.303.715,1/31/2019,20:32,Ewallet,5.6
629-42-4133,C,0,1,0,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2/19/2019,19:24,Cash,8.3
534-53-3526,A,1,0,0,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2/11/2019,16:06,Ewallet,7.8
307-04-2070,A,1,0,0,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2/5/2019,14:14,Credit card,4.1
468-99-7231,C,0,1,0,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,3/3/2019,17:36,Cash,8.8
516-77-6464,C,0,1,0,Member,Female,Health and beauty,10.16,5,2.54,53.34,2/24/2019,13:08,Ewallet,4.1
404-91-5964,A,1,0,0,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2/4/2019,16:09,Credit card,9
886-77-9084,C,0,1,0,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2/19/2019,11:33,Ewallet,5.5
790-38-4466,C,0,1,0,Normal,Female,Health and beauty,10.99,5,27.475,576.975,1/23/2019,10:18,Credit card,9.3
704-10-4056,C,0,1,0,Member,Male,Health and beauty,60.47,3,90.705,1.904.805,1/14/2019,10:55,Credit card,5.6
497-37-6538,A,1,0,0,Normal,Male,Sports and travel,58.91,7,206.185,4.329.885,1/17/2019,15:15,Ewallet,9.7
651-96-5970,A,1,0,0,Normal,Male,Fashion accessories,46.41,1,23.205,487.305,3/3/2019,20:06,Credit card,4
400-80-4065,C,0,1,0,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,20:21,Credit card,9.2
744-16-7898,B,0,0,1,Normal,Female,Home and lifestyle,97.37,10,48.685,1.022.385,1/15/2019,13:48,Credit card,4.9
263-12-5321,A,1,0,0,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2/27/2019,12:52,Credit card,9.3
702-72-0487,A,1,0,0,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2/26/2019,12:28,Credit card,6.6
605-83-1050,B,0,0,1,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,3/15/2019,16:26,Ewallet,4.3
443-60-9639,C,0,1,0,Member,Female,Home and lifestyle,60.87,1,30.435,639.135,1/24/2019,13:24,Cash,5.5
864-24-7918,A,1,0,0,Member,Female,Sports and travel,24.49,10,12.245,257.145,2/22/2019,15:15,Cash,8.1
359-94-5395,B,0,0,1,Normal,Male,Health and beauty,92.78,1,4.639,97.419,3/15/2019,10:50,Credit card,9.8
401-09-4232,C,0,1,0,Member,Male,Home and lifestyle,86.69,5,216.725,4.551.225,2/11/2019,18:38,Ewallet,9.4
751-15-6198,B,0,0,1,Normal,Male,Sports and travel,23.01,6,6.903,144.963,1/12/2019,16:45,Ewallet,7.9
324-41-6833,C,0,1,0,Member,Female,Electronic accessories,30.2,8,12.08,253.68,3/3/2019,19:30,Ewallet,5.1
474-33-8305,C,0,1,0,Member,Male,Fashion accessories,67.39,7,235.865,4.953.165,3/23/2019,13:23,Ewallet,6.9
759-29-9521,A,1,0,0,Member,Female,Fashion accessories,48.96,9,22.032,462.672,3/4/2019,11:27,Cash,8
831-81-6575,B,0,0,1,Member,Female,Electronic accessories,75.59,9,340.155,7.143.255,2/23/2019,11:12,Cash,8
220-68-6701,A,1,0,0,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,3/17/2019,16:36,Cash,4.2
618-34-8551,A,1,0,0,Normal,Female,Sports and travel,93.18,2,9.318,195.678,1/16/2019,18:41,Credit card,8.5
257-60-7754,A,1,0,0,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,1/8/2019,17:12,Cash,9
559-61-5987,B,0,0,1,Normal,Female,Health and beauty,17.75,1,0.8875,186.375,1/14/2019,10:38,Cash,8.6
189-55-2313,C,0,1,0,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33,Ewallet,6
565-91-4567,B,0,0,1,Normal,Male,Health and beauty,10.75,8,4.3,90.3,3/15/2019,14:38,Ewallet,6.2
380-60-5336,A,1,0,0,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2/24/2019,18:06,Credit card,5
815-04-6282,C,0,1,0,Member,Female,Sports and travel,64.97,5,162.425,3.410.925,2/8/2019,12:52,Credit card,6.5
674-56-6360,A,1,0,0,Normal,Male,Electronic accessories,95.15,1,47.575,999.075,3/22/2019,14:00,Cash,6
778-34-2523,A,1,0,0,Member,Female,Electronic accessories,48.62,8,19.448,408.408,1/24/2019,10:57,Cash,5
499-27-7781,B,0,0,1,Normal,Female,Food and beverages,53.21,8,21.284,446.964,3/14/2019,16:45,Ewallet,5
477-59-2456,C,0,1,0,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,1/23/2019,11:15,Cash,9.2
832-51-6761,A,1,0,0,Normal,Male,Food and beverages,33.88,8,13.552,284.592,1/19/2019,20:29,Ewallet,9.6
869-11-3082,B,0,0,1,Member,Male,Health and beauty,96.16,4,19.232,403.872,1/27/2019,20:03,Credit card,8.4
190-59-3964,B,0,0,1,Member,Male,Food and beverages,47.16,5,11.79,247.59,2/3/2019,14:35,Credit card,6
366-43-6862,B,0,0,1,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,3/25/2019,16:32,Ewallet,6.7
186-43-8965,A,1,0,0,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2/24/2019,10:10,Credit card,4.1
784-21-9238,C,0,1,0,Member,Male,Sports and travel,10.17,1,0.5085,106.785,2/7/2019,14:15,Cash,5.9
276-75-6884,A,1,0,0,Normal,Female,Health and beauty,68.71,3,103.065,2.164.365,3/4/2019,10:05,Cash,8.7
109-86-4363,B,0,0,1,Member,Female,Sports and travel,60.08,7,21.028,441.588,2/14/2019,11:36,Credit card,4.5
569-76-2760,A,1,0,0,Member,Female,Sports and travel,22.01,4,4.402,92.442,1/29/2019,18:15,Credit card,6.6
222-42-0244,B,0,0,1,Member,Female,Health and beauty,72.11,9,324.495,6.814.395,1/28/2019,13:53,Credit card,7.7
760-53-9233,A,1,0,0,Member,Male,Fashion accessories,41.28,3,6.192,130.032,3/26/2019,18:37,Credit card,8.5
538-22-0304,C,0,1,0,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,3/24/2019,18:27,Cash,5.2
416-17-9926,A,1,0,0,Member,Female,Electronic accessories,74.22,10,37.11,779.31,1/1/2019,14:42,Credit card,4.3
237-44-6163,A,1,0,0,Normal,Male,Electronic accessories,10.56 USD,-8,,88.704,1/24/2019,17:43,Cash,7.6
636-17-0325,B,0,0,1,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2/25/2019,18:37,Cash,9.5
343-75-9322,B,0,0,1,Member,Female,Sports and travel,11.85,8,4.74,99.54,1/9/2019,16:34,Cash,4.1
528-14-9470,A,1,0,0,Member,Male,Health and beauty,91.3,1,4.565,95.865,2/14/2019,14:42,Ewallet,9.2
427-45-9297,B,0,0,1,Member,Female,Home and lifestyle,40.73,7,142.555,2.993.655,3/12/2019,11:01,Ewallet,5.4
807-34-3742,A,1,0,0,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,3/26/2019,19:44,Cash,5.8
288-62-1085,A,1,0,0,Member,Male,Fashion accessories,38.54,5,9.635,202.335,1/9/2019,13:34,Ewallet,5.6
670-71-7306,B,0,0,1,Normal,Male,Sports and travel,44.63,6,13.389,281.169,1/2/2019,20:08,Credit card,5.1
660-29-7083,C,0,1,0,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,1/15/2019,15:01,Cash,5.8
271-77-8740,C,0,1,0,Member,Female,Sports and travel,29.22,6,8.766,184.086,1/1/2019,11:40,Ewallet,5
497-36-0989,A,1,0,0,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2/15/2019,15:21,Cash,7.9
291-59-1384,B,0,0,1,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2/28/2019,17:38,Cash,6
860-73-6466,A,1,0,0,Member,Female,Sports and travel,39.47,2,3.947,82.887,3/2/2019,16:16,Credit card,5
549-23-9016,C,0,1,0,Member,Female,Food and beverages,14.87,2,1.487,31.227,2/13/2019,18:15,Credit card,8.9
896-34-0956,A,1,0,0,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,1/26/2019,12:43,Cash,5.9
804-38-3935,A,1,0,0,Member,Male,Electronic accessories,93.78,3,14.067,295.407,1/30/2019,11:32,Credit card,5.9
585-90-0249,A,1,0,0,Member,Male,Electronic accessories,73.26,1,3.663,76.923,1/27/2019,18:08,Ewallet,9.7
862-29-5914,C,0,1,0,Normal,Female,Sports and travel,22.38,1,1.119,23.499,1/30/2019,17:08,Credit card,8.6
845-94-6841,C,0,1,0,Member,Female,Food and beverages,72.88,9,32.796,688.716,1/8/2019,19:38,Cash,4
125-45-2293,A,1,0,0,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,1/19/2019,13:11,Cash,4.2
843-73-4724,A,1,0,0,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,1/25/2019,11:05,Cash,9.2
409-33-9708,A,1,0,0,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2/19/2019,10:12,Ewallet,9.2
658-66-3967,C,0,1,0,Normal,Male,Health and beauty,53.19,7,186.165,3.909.465,1/14/2019,15:42,Ewallet,5
866-70-2814,B,0,0,1,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2/25/2019,11:58,Ewallet,10
160-22-2687,A,1,0,0,Member,Female,Health and beauty,95.95,5,239.875,5.037.375,1/23/2019,14:21,Ewallet,8.8
895-03-6665,B,0,0,1,Normal,Female,Fashion accessories,36.51,9,164.295,3.450.195,2/16/2019,10:52,Cash,4.2
770-42-8960,B,0,0,1,Normal,Male,Food and beverages,21.12,8,8.448,177.408,1/1/2019,19:31,Cash,6.3
748-45-2862,A,1,0,0,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,3/7/2019,18:35,Cash,8.2
234-36-2483,B,0,0,1,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2/15/2019,13:51,Cash,5.1
316-66-3011,A,1,0,0,Member,Female,Food and beverages,47.63,9,214.335,4.501.035,1/23/2019,12:35,Cash,5
848-95-6252,C,0,1,0,Member,Female,Home and lifestyle,86.27,1,43.135,905.835,2/20/2019,13:24,Ewallet,7
840-76-5966,A,1,0,0,Member,Male,Sports and travel,12.76,2,1.276,26.796,1/8/2019,18:06,Ewallet,7.8
152-03-4217,B,0,0,1,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,3/17/2019,11:55,Credit card,4.3
533-66-5566,B,0,0,1,Normal,Female,Home and lifestyle,51.07,7,178.745,3.753.645,1/12/2019,11:42,Cash,7
124-31-1458,A,1,0,0,Member,Female,Electronic accessories,79.59,3,119.385,2.507.085,1/8/2019,14:30,Cash,6.6
176-78-1170,C,0,1,0,Member,Male,Health and beauty,33.81,3,50.715,1.065.015,1/26/2019,15:11,Ewallet,7.3
361-59-0574,B,0,0,1,Member,Male,Sports and travel,90.53,8,36.212,760.452,3/15/2019,14:48,Credit card,6.5
101-81-4070,C,0,1,0,Member,Female,Health and beauty,62.82,2,6.282,131.922,1/17/2019,12:36,Ewallet,4.9
631-34-1880,C,0,1,0,Member,Male,Food and beverages,24.31,3,36.465,765.765,1/8/2019,19:09,Credit card,4.3
852-82-2749,A,1,0,0,Normal,Male,Sports and travel,64.59,4,12.918,271.278,1/6/2019,13:35,Ewallet,9.3
873-14-6353,A,1,0,0,Member,Male,Food and beverages,24.82,7,8.687,182.427,2/16/2019,10:33,Credit card,7.1
584-66-4073,C,0,1,0,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,3/13/2019,15:45,Ewallet,9.6
544-55-9589,B,0,0,1,Member,Female,Electronic accessories,21.43,10,10.715,225.015,1/28/2019,11:51,Cash,6.2
166-19-2553,A,1,0,0,Member,Male,Sports and travel,89.06,6,26.718,561.078,1/18/2019,17:26,Cash,9.9
737-88-5876,A,1,0,0,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,3/19/2019,11:52,Credit card,5.9
154-87-7367,C,0,1,0,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,3/15/2019,14:04,Ewallet,6.3
885-56-0389,C,0,1,0,Member,Male,Fashion accessories,52.35,1,26.175,549.675,2/12/2019,17:49,Cash,4
608-05-3804,B,0,0,1,Member,Male,Electronic accessories,39.75,1,19.875,417.375,2/25/2019,20:19,Cash,6.1
