Invoice ID,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,City
728-47-9078,Member,Male,Food and beverages,59.59,4,11.918000000000001,250.27800000000002,1/19/2019,12:46,Cash,9.8,Naypyitaw
148-41-7930,Normal,Male,Health and beauty,99.96,7,34.986,734.7059999999999,1/23/2019,10:33,Cash,6.1,Naypyitaw
189-40-5216,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195000000001,1/9/2019,11:40,Cash,6.0,Naypyitaw
267-62-7380,Member,Male,Electronic accessories,82.34,10,41.17000000000001,864.57,3/29/2019,19:12,Ewallet,4.3,Naypyitaw
652-49-6720,Member,Female,Electronic accessories,60.95,1,3.0475000000000003,63.9975,2/18/2019,11:40,Ewallet,5.9,Naypyitaw
233-67-5758,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,1/29/2019,13:46,Ewallet,6.2,Naypyitaw
692-92-5582,Normal,Male,Food and beverages,54.84,3,8.226,172.746,2/20/2019,13:27,Credit card,5.9,Mandalay
351-62-0822,Normal,Male,Fashion accessories,14.48,4,2.8960000000000004,60.816,2/6/2019,18:07,Ewallet,4.5,Mandalay
529-56-3974,Normal,Male,Electronic accessories,25.51,4,5.102,107.14200000000001,3/9/2019,17:03,Cash,6.8,Mandalay
299-46-1805,Normal,Male,Sports and travel,93.72,6,28.116,590.4359999999999,1/15/2019,16:19,Cash,4.5,Mandalay
319-50-3348,Normal,Male,Home and lifestyle,40.3,2,4.03,84.63,3/11/2019,15:30,Ewallet,4.4,Mandalay
371-85-5789,Normal,Male,Health and beauty,87.98,3,13.197000000000001,277.137,3/5/2019,10:40,Ewallet,5.1,Mandalay
273-16-6619,Normal,Male,Home and lifestyle,33.2,2,3.3200000000000003,69.72,3/15/2019,12:20,Credit card,4.4,Mandalay
649-29-6775,Normal,Male,Fashion accessories,33.52,1,1.6760000000000002,35.196000000000005,2/8/2019,15:31,Cash,6.7,Mandalay
145-94-9061,Normal,Male,Food and beverages,88.36,5,22.090000000000003,463.89,1/25/2019,19:48,Cash,9.6,Mandalay
871-79-8483,Normal,Male,Fashion accessories,94.13,5,23.5325,494.1825,2/25/2019,19:39,Credit card,4.8,Mandalay
149-71-6266,Normal,Male,Sports and travel,78.07,9,35.131499999999996,737.7614999999998,1/28/2019,12:43,Cash,4.5,Mandalay
640-49-2076,Normal,Male,Sports and travel,83.78,8,33.512,703.752,1/10/2019,14:49,Cash,5.1,Mandalay
777-82-7220,Normal,Male,Home and lifestyle,30.12,8,12.048000000000002,253.008,3/3/2019,13:01,Cash,7.7,Mandalay
280-35-5823,Normal,Male,Home and lifestyle,86.72,1,4.336,91.056,1/17/2019,18:45,Ewallet,7.9,Mandalay
354-25-5821,Normal,Male,Sports and travel,69.12,6,20.736000000000004,435.456,2/8/2019,13:03,Cash,5.6,Mandalay
132-32-9879,Normal,Male,Electronic accessories,93.96,4,18.791999999999998,394.63199999999995,3/9/2019,18:00,Cash,9.5,Mandalay
847-38-7188,Normal,Female,Food and beverages,96.68,3,14.502000000000002,304.54200000000003,1/26/2019,19:56,Ewallet,6.4,Mandalay
318-68-5053,Normal,Female,Health and beauty,76.99,6,23.096999999999998,485.0369999999999,2/27/2019,17:55,Cash,6.1,Mandalay
152-08-9985,Member,Male,Health and beauty,64.36,9,28.962000000000003,608.202,3/12/2019,12:09,Credit card,8.6,Mandalay
766-85-7061,Normal,Male,Health and beauty,87.87,10,43.935,922.635,3/29/2019,10:25,Ewallet,5.1,Mandalay
733-01-9107,Normal,Male,Home and lifestyle,82.7,6,24.810000000000002,521.01,3/5/2019,18:14,Cash,7.4,Mandalay
716-39-1409,Normal,Male,Health and beauty,30.35,7,10.622500000000002,223.07250000000002,3/19/2019,18:19,Cash,8.0,Mandalay
479-26-8945,Member,Female,Sports and travel,16.49,2,1.649,34.629,2/5/2019,11:32,Ewallet,4.6,Mandalay
227-78-1148,Normal,Female,Fashion accessories,72.84,7,25.494,535.374,2/15/2019,12:44,Cash,8.4,Mandalay
291-32-1427,Member,Male,Fashion accessories,21.94,5,5.485,115.185,3/5/2019,12:29,Ewallet,5.3,Mandalay
659-65-8956,Member,Male,Fashion accessories,51.36,1,2.568,53.928,1/16/2019,15:26,Ewallet,5.2,Mandalay
378-24-2715,Normal,Male,Home and lifestyle,53.44,2,5.344,112.22399999999999,1/20/2019,20:38,Ewallet,4.1,Mandalay
219-22-9386,Member,Male,Sports and travel,99.96,9,44.982,944.622,3/9/2019,17:26,Credit card,4.2,Mandalay
268-27-6179,Member,Female,Fashion accessories,56.47,8,22.588,474.348,3/9/2019,14:57,Ewallet,7.3,Mandalay
549-84-7482,Normal,Female,Sports and travel,90.28,9,40.626000000000005,853.146,2/8/2019,11:15,Ewallet,7.2,Mandalay
191-10-6171,Normal,Female,Fashion accessories,39.62,7,13.866999999999999,291.207,1/25/2019,13:18,Cash,7.5,Mandalay
695-51-0018,Normal,Female,Sports and travel,34.84,4,6.968000000000001,146.328,2/10/2019,18:36,Cash,7.4,Mandalay
590-83-4591,Member,Male,Electronic accessories,87.45,6,26.235000000000003,550.9350000000001,2/17/2019,14:40,Credit card,8.8,Mandalay
241-72-9525,Normal,Male,Sports and travel,51.91,10,25.955,545.055,2/16/2019,12:21,Cash,8.2,Mandalay
262-47-2794,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,3/6/2019,15:07,Credit card,6.2,Mandalay
608-96-3517,Member,Female,Fashion accessories,91.54,4,18.308000000000003,384.468,3/23/2019,19:20,Credit card,4.8,Mandalay
279-74-2924,Member,Male,Electronic accessories,72.17,1,3.6085000000000003,75.77850000000001,1/4/2019,19:40,Cash,6.1,Mandalay
307-85-2293,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,3/7/2019,13:58,Ewallet,9.7,Mandalay
743-04-1105,Member,Male,Health and beauty,97.22,9,43.749,918.729,3/30/2019,14:43,Ewallet,6.0,Mandalay
423-57-2993,Normal,Male,Sports and travel,93.39,6,28.017000000000003,588.3570000000001,3/27/2019,19:18,Ewallet,10.0,Mandalay
548-46-9322,Normal,Male,Food and beverages,39.9,10,19.950000000000003,418.95,2/20/2019,15:24,Credit card,5.9,Mandalay
505-02-0892,Member,Male,Health and beauty,42.57,8,17.028000000000002,357.588,2/25/2019,14:12,Ewallet,5.6,Mandalay
316-55-4634,Member,Male,Food and beverages,80.05,5,20.012500000000003,420.2625,1/26/2019,12:45,Credit card,9.4,Mandalay
608-27-6295,Member,Male,Electronic accessories,52.89,6,15.867000000000003,333.20700000000005,1/19/2019,17:34,Credit card,9.8,Mandalay
414-12-7047,Normal,Male,Food and beverages,19.79,8,7.916,166.236,1/18/2019,12:04,Ewallet,8.7,Mandalay
895-66-0685,Member,Male,Food and beverages,18.08,3,2.7119999999999997,56.952,3/5/2019,19:46,Ewallet,8.0,Mandalay
305-14-0245,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,3/3/2019,19:00,Ewallet,7.5,Mandalay
732-04-5373,Member,Male,Home and lifestyle,46.47,4,9.294,195.174,2/8/2019,10:53,Cash,7.0,Mandalay
284-34-9626,Normal,Female,Home and lifestyle,77.04,3,11.556000000000001,242.67600000000002,2/11/2019,10:39,Credit card,7.2,Mandalay
437-58-8131,Normal,Female,Fashion accessories,73.52,2,7.352,154.392,1/15/2019,13:41,Ewallet,4.6,Mandalay
641-43-2399,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,1/26/2019,20:23,Ewallet,5.7,Mandalay
542-41-0513,Member,Female,Electronic accessories,57.49,4,11.498000000000001,241.458,3/15/2019,11:57,Cash,6.6,Mandalay
875-46-5808,Member,Male,Health and beauty,25.9,10,12.950000000000001,271.95,2/6/2019,14:51,Ewallet,8.7,Mandalay
394-43-4238,Member,Male,Home and lifestyle,17.77,5,4.4425,93.29249999999999,2/15/2019,12:42,Credit card,5.4,Mandalay
573-58-9734,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,3/28/2019,13:41,Ewallet,5.1,Mandalay
817-69-8206,Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485000000001,3/2/2019,19:42,Credit card,6.5,Mandalay
142-63-6033,Normal,Male,Home and lifestyle,92.36,5,23.090000000000003,484.89,3/20/2019,19:17,Ewallet,4.9,Mandalay
656-16-1063,Normal,Male,Sports and travel,46.42,3,6.963,146.22299999999998,1/4/2019,13:24,Credit card,4.4,Mandalay
891-58-8335,Member,Female,Sports and travel,29.61,7,10.3635,217.63349999999997,3/11/2019,15:53,Cash,6.5,Mandalay
560-30-5617,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,3/24/2019,18:27,Cash,8.5,Mandalay
549-03-9315,Normal,Male,Fashion accessories,94.87,8,37.948,796.908,2/12/2019,12:58,Ewallet,8.7,Mandalay
790-29-1172,Normal,Female,Food and beverages,57.34,3,8.601,180.621,3/10/2019,18:59,Credit card,7.9,Mandalay
239-36-3640,Normal,Male,Electronic accessories,45.35,6,13.605000000000002,285.70500000000004,1/31/2019,13:44,Ewallet,6.1,Mandalay
468-01-2051,Normal,Male,Food and beverages,62.08,7,21.728,456.288,3/6/2019,13:46,Ewallet,5.4,Mandalay
836-82-5858,Member,Male,Health and beauty,69.37,9,31.216500000000003,655.5465,1/26/2019,19:14,Ewallet,4.0,Mandalay
466-61-5506,Member,Female,Electronic accessories,90.7,6,27.210000000000004,571.4100000000001,2/26/2019,10:52,Cash,5.3,Mandalay
289-65-5721,Normal,Female,Fashion accessories,81.37,2,8.137,170.877,1/26/2019,19:28,Cash,6.5,Mandalay
545-46-3100,Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,3/12/2019,13:52,Credit card,8.7,Mandalay
418-02-5978,Normal,Female,Health and beauty,84.09,9,37.840500000000006,794.6505000000001,2/11/2019,10:54,Cash,8.0,Mandalay
269-04-5750,Member,Male,Fashion accessories,73.82,4,14.764,310.044,2/21/2019,18:31,Cash,6.7,Mandalay
346-84-3103,Member,Female,Electronic accessories,13.22,5,3.3050000000000006,69.40500000000002,3/2/2019,19:26,Cash,4.3,Mandalay
376-02-8238,Normal,Male,Home and lifestyle,93.87,8,37.548,788.508,2/2/2019,18:42,Credit card,8.3,Mandalay
866-05-7563,Member,Female,Electronic accessories,81.4,3,12.21,256.41,2/9/2019,19:43,Cash,4.8,Mandalay
785-13-7708,Normal,Male,Food and beverages,73.06,7,25.571,536.991,1/14/2019,19:06,Credit card,4.2,Mandalay
845-51-0542,Member,Male,Food and beverages,46.55,9,20.9475,439.8975,2/2/2019,15:34,Ewallet,6.4,Mandalay
110-48-7033,Member,Male,Fashion accessories,32.62,4,6.524,137.004,1/29/2019,14:12,Cash,9.0,Mandalay
655-85-5130,Member,Female,Fashion accessories,38.3,4,7.66,160.85999999999999,3/13/2019,19:22,Cash,5.7,Mandalay
154-74-7179,Normal,Male,Sports and travel,54.45,1,2.7225,57.1725,2/26/2019,19:24,Ewallet,7.9,Mandalay
571-94-0759,Member,Female,Food and beverages,74.6,10,37.300000000000004,783.3,1/8/2019,20:55,Cash,9.5,Mandalay
783-09-1637,Normal,Female,Sports and travel,67.43,5,16.8575,354.00750000000005,3/6/2019,18:13,Ewallet,6.3,Mandalay
477-24-6490,Normal,Female,Health and beauty,99.71,6,29.913,628.173,2/26/2019,16:52,Ewallet,7.9,Mandalay
566-19-5475,Normal,Male,Fashion accessories,47.97,7,16.7895,352.57949999999994,1/7/2019,20:52,Cash,6.2,Mandalay
498-41-1961,Normal,Male,Health and beauty,66.68,5,16.67,350.07000000000005,2/20/2019,18:01,Cash,7.6,Mandalay
283-79-9594,Normal,Female,Food and beverages,48.51,7,16.9785,356.5485,1/25/2019,13:30,Credit card,5.2,Mandalay
139-20-0155,Member,Male,Electronic accessories,40.3,10,20.150000000000002,423.15,1/24/2019,17:37,Credit card,7.0,Mandalay
585-03-5943,Normal,Male,Health and beauty,18.11,10,9.055,190.155,3/13/2019,11:46,Ewallet,5.9,Mandalay
573-10-3877,Member,Male,Health and beauty,39.01,1,1.9505,40.960499999999996,3/12/2019,16:46,Credit card,4.7,Mandalay
396-90-2219,Normal,Female,Electronic accessories,14.96,8,5.984000000000001,125.664,2/23/2019,12:29,Cash,8.6,Mandalay
532-59-7201,Member,Male,Sports and travel,79.93,6,23.979000000000003,503.559,1/31/2019,14:04,Cash,5.5,Mandalay
276-54-0879,Normal,Male,Sports and travel,97.74,4,19.548000000000002,410.508,3/12/2019,19:53,Ewallet,6.4,Mandalay
730-61-8757,Member,Male,Health and beauty,51.13,4,10.226,214.746,1/25/2019,10:11,Credit card,4.0,Mandalay
868-81-1752,Normal,Male,Home and lifestyle,22.02,9,9.909,208.089,2/7/2019,18:48,Cash,6.8,Mandalay
692-27-8933,Normal,Female,Sports and travel,57.95,6,17.385,365.08500000000004,2/24/2019,13:02,Cash,5.2,Mandalay
374-17-3652,Member,Female,Food and beverages,42.82,9,19.269000000000002,404.649,2/5/2019,15:26,Credit card,8.9,Mandalay
378-07-7001,Member,Male,Electronic accessories,48.09,3,7.213500000000001,151.48350000000002,2/10/2019,18:23,Credit card,7.8,Mandalay
433-75-6987,Member,Female,Health and beauty,55.97,7,19.5895,411.37949999999995,3/5/2019,19:06,Ewallet,8.9,Mandalay
873-95-4984,Member,Female,Health and beauty,76.9,7,26.915000000000006,565.215,2/15/2019,20:21,Cash,7.7,Mandalay
400-45-1220,Normal,Female,Health and beauty,13.5,10,6.75,141.75,2/27/2019,11:06,Credit card,4.8,Mandalay
115-99-4379,Member,Female,Fashion accessories,54.73,7,19.1555,402.2655,3/14/2019,19:02,Credit card,8.5,Mandalay
565-67-6697,Member,Male,Home and lifestyle,27.0,9,12.15,255.15,3/2/2019,14:16,Cash,4.8,Mandalay
889-04-9723,Member,Female,Food and beverages,89.14,4,17.828,374.388,1/7/2019,12:20,Credit card,7.8,Mandalay
453-63-6187,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,3/1/2019,15:40,Ewallet,6.5,Mandalay
578-80-7669,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,3/16/2019,16:58,Cash,5.6,Mandalay
201-86-2184,Member,Female,Electronic accessories,26.26,7,9.191,193.01100000000002,2/2/2019,19:40,Cash,9.9,Mandalay
261-12-8671,Normal,Female,Fashion accessories,60.96,2,6.096,128.016,1/25/2019,19:39,Credit card,4.9,Mandalay
843-01-4703,Member,Female,Home and lifestyle,35.38,9,15.921000000000001,334.341,1/5/2019,19:50,Credit card,9.6,Mandalay
182-69-8360,Normal,Female,Electronic accessories,23.65,4,4.7299999999999995,99.33,1/30/2019,13:32,Credit card,4.0,Mandalay
868-52-7573,Normal,Female,Food and beverages,99.69,5,24.9225,523.3725,1/14/2019,12:09,Cash,9.9,Mandalay
525-88-7307,Member,Male,Sports and travel,75.82,1,3.791,79.61099999999999,1/31/2019,13:19,Cash,5.8,Mandalay
596-42-3999,Normal,Male,Food and beverages,18.22,7,6.377,133.917,3/10/2019,14:04,Credit card,6.6,Mandalay
173-82-9529,Normal,Female,Fashion accessories,37.95,10,18.975,398.475,1/26/2019,14:51,Cash,9.7,Mandalay
760-54-1821,Normal,Male,Home and lifestyle,13.59,9,6.115500000000001,128.4255,3/15/2019,10:26,Cash,5.8,Mandalay
793-10-3222,Member,Female,Health and beauty,41.06,6,12.318000000000001,258.678,3/5/2019,13:30,Credit card,8.3,Mandalay
346-12-3257,Member,Male,Electronic accessories,19.24,9,8.658,181.81799999999998,3/4/2019,16:28,Cash,8.0,Mandalay
831-64-0259,Normal,Female,Fashion accessories,39.75,5,9.9375,208.6875,2/22/2019,10:43,Ewallet,9.6,Mandalay
725-32-9708,Member,Female,Fashion accessories,68.71,4,13.741999999999999,288.582,1/4/2019,19:01,Cash,4.1,Mandalay
244-08-0162,Normal,Female,Health and beauty,34.21,10,17.105,359.20500000000004,1/2/2019,13:00,Cash,5.1,Mandalay
569-71-4390,Normal,Male,Sports and travel,21.87,2,2.1870000000000003,45.927,1/25/2019,14:29,Ewallet,6.9,Mandalay
268-03-6164,Normal,Male,Health and beauty,96.11,1,4.8055,100.9155,1/25/2019,16:28,Ewallet,7.8,Mandalay
848-07-1692,Normal,Female,Health and beauty,57.22,2,5.722,120.16199999999999,1/12/2019,17:13,Ewallet,8.3,Mandalay
301-81-8610,Member,Male,Fashion accessories,25.42,8,10.168000000000001,213.52800000000002,3/19/2019,19:42,Credit card,6.7,Mandalay
198-84-7132,Member,Male,Fashion accessories,40.61,9,18.2745,383.7645,1/2/2019,13:40,Cash,7.0,Mandalay
650-98-6268,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,3/20/2019,13:53,Credit card,8.0,Mandalay
741-73-3559,Normal,Male,Sports and travel,67.27,5,16.8175,353.16749999999996,2/27/2019,17:27,Cash,6.9,Mandalay
286-75-7818,Normal,Male,Fashion accessories,69.08,2,6.908,145.06799999999998,1/31/2019,19:48,Credit card,6.9,Mandalay
616-87-0016,Normal,Male,Fashion accessories,95.54,7,33.43900000000001,702.219,3/9/2019,14:36,Credit card,9.6,Mandalay
837-55-7229,Normal,Female,Fashion accessories,47.44,1,2.372,49.812,2/22/2019,18:19,Credit card,6.8,Mandalay
394-30-3170,Member,Female,Sports and travel,88.43,8,35.37200000000001,742.812,3/22/2019,19:35,Credit card,4.3,Mandalay
390-80-5128,Member,Female,Health and beauty,19.15,1,0.9575,20.107499999999998,1/28/2019,17:58,Credit card,9.5,Mandalay
296-11-7041,Member,Female,Health and beauty,27.07,1,1.3535000000000001,28.4235,1/12/2019,20:07,Credit card,5.3,Mandalay
449-27-2918,Member,Female,Sports and travel,39.12,1,1.956,41.076,3/26/2019,11:02,Credit card,9.6,Mandalay
891-01-7034,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,1/1/2019,19:07,Cash,6.7,Mandalay
744-09-5786,Normal,Male,Electronic accessories,22.01,6,6.603000000000001,138.663,1/2/2019,18:50,Cash,7.6,Mandalay
767-54-1907,Member,Female,Fashion accessories,29.56,5,7.39,155.18999999999997,2/13/2019,16:59,Cash,6.9,Mandalay
710-46-4433,Member,Female,Food and beverages,77.4,9,34.830000000000005,731.4300000000001,2/15/2019,14:15,Credit card,4.5,Mandalay
533-33-5337,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,2/7/2019,20:24,Cash,6.2,Mandalay
234-03-4040,Member,Female,Food and beverages,73.05,10,36.525,767.025,3/3/2019,12:25,Credit card,8.7,Mandalay
554-53-3790,Normal,Male,Sports and travel,37.02,6,11.106000000000002,233.226,3/22/2019,18:33,Cash,4.5,Mandalay
731-59-7531,Member,Male,Health and beauty,72.57,8,29.028,609.588,3/30/2019,17:58,Cash,4.6,Mandalay
701-69-8742,Normal,Male,Sports and travel,34.37,10,17.185,360.885,3/16/2019,10:11,Ewallet,6.7,Mandalay
305-18-3552,Member,Male,Home and lifestyle,60.38,10,30.190000000000005,633.9900000000001,2/12/2019,16:19,Cash,6.0,Mandalay
438-01-4015,Member,Female,Sports and travel,49.49,4,9.898000000000001,207.858,3/21/2019,15:25,Ewallet,6.6,Mandalay
709-58-4068,Normal,Female,Fashion accessories,41.09,10,20.545,431.44500000000005,2/28/2019,14:42,Cash,7.3,Mandalay
627-95-3243,Member,Female,Home and lifestyle,77.68,9,34.95600000000001,734.0760000000001,2/4/2019,13:21,Ewallet,9.8,Mandalay
686-41-0932,Normal,Female,Fashion accessories,34.7,2,3.4700000000000006,72.87,3/13/2019,19:48,Ewallet,8.2,Mandalay
608-04-3797,Member,Female,Health and beauty,25.32,8,10.128,212.688,3/5/2019,20:24,Ewallet,8.7,Mandalay
437-53-3084,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2/26/2019,11:48,Ewallet,7.1,Mandalay
632-32-4574,Normal,Male,Sports and travel,75.92,8,30.368000000000002,637.7280000000001,3/20/2019,14:14,Cash,5.5,Mandalay
401-18-8016,Member,Female,Sports and travel,98.13,1,4.9065,103.03649999999999,1/21/2019,17:36,Cash,8.9,Mandalay
277-63-2961,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2/3/2019,15:53,Credit card,5.4,Mandalay
282-35-2475,Normal,Female,Sports and travel,93.31,2,9.331000000000001,195.951,3/25/2019,17:53,Cash,6.3,Mandalay
511-54-3087,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2/25/2019,16:36,Credit card,9.5,Mandalay
387-49-4215,Member,Female,Sports and travel,48.5,3,7.275,152.775,1/8/2019,12:50,Cash,6.7,Mandalay
862-17-9201,Normal,Female,Food and beverages,84.05,6,25.215,529.515,1/29/2019,10:48,Credit card,7.7,Mandalay
291-21-5991,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,3/29/2019,14:28,Cash,7.0,Mandalay
347-72-6115,Member,Female,Sports and travel,90.74,7,31.759,666.939,1/16/2019,18:03,Credit card,6.2,Mandalay
425-85-2085,Member,Male,Health and beauty,54.86,5,13.715000000000002,288.015,3/29/2019,16:48,Ewallet,9.8,Mandalay
734-91-1155,Normal,Female,Electronic accessories,45.71,3,6.8565000000000005,143.9865,3/26/2019,10:34,Credit card,7.7,Mandalay
286-62-6248,Normal,Male,Fashion accessories,39.21,4,7.8420000000000005,164.68200000000002,1/16/2019,20:03,Credit card,9.0,Mandalay
339-38-9982,Member,Male,Fashion accessories,59.86,2,5.986000000000001,125.706,1/13/2019,14:55,Ewallet,6.7,Mandalay
827-44-5872,Member,Female,Food and beverages,54.36,10,27.180000000000003,570.78,2/7/2019,11:28,Credit card,6.1,Mandalay
857-67-9057,Normal,Male,Electronic accessories,22.95,10,11.475000000000001,240.975,2/6/2019,19:20,Ewallet,8.2,Mandalay
339-12-4827,Member,Female,Fashion accessories,73.96,1,3.698,77.65799999999999,1/5/2019,11:32,Credit card,5.0,Mandalay
173-50-1108,Member,Female,Sports and travel,20.18,4,4.0360000000000005,84.756,2/13/2019,12:14,Credit card,5.0,Mandalay
841-18-8232,Normal,Female,Food and beverages,71.2,1,3.5600000000000005,74.76,1/5/2019,20:40,Credit card,9.2,Mandalay
701-23-5550,Member,Male,Home and lifestyle,38.81,4,7.7620000000000005,163.002,3/19/2019,13:40,Ewallet,4.9,Mandalay
539-21-7227,Normal,Female,Sports and travel,51.54,5,12.885,270.585,1/26/2019,17:45,Cash,4.2,Mandalay
747-58-7183,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2/9/2019,20:31,Ewallet,6.5,Mandalay
582-52-8065,Normal,Female,Fashion accessories,54.31,9,24.439500000000002,513.2295,2/22/2019,10:49,Cash,8.9,Mandalay
210-57-1719,Normal,Female,Health and beauty,58.24,9,26.208,550.3679999999999,2/5/2019,12:34,Cash,9.7,Mandalay
356-44-8813,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,1/20/2019,13:45,Credit card,7.7,Mandalay
198-66-9832,Member,Female,Fashion accessories,72.04,2,7.204000000000001,151.28400000000002,2/4/2019,19:38,Cash,9.5,Mandalay
174-75-0888,Normal,Male,Electronic accessories,21.58,9,9.710999999999999,203.93099999999998,3/14/2019,12:32,Cash,7.3,Mandalay
134-54-4720,Normal,Female,Electronic accessories,42.42,8,16.968,356.32800000000003,1/30/2019,13:58,Ewallet,5.7,Mandalay
514-37-2845,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,3/20/2019,13:02,Cash,9.0,Mandalay
241-11-2261,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,1/10/2019,10:33,Credit card,5.5,Mandalay
834-83-1826,Member,Female,Home and lifestyle,82.04,5,20.510000000000005,430.71000000000004,2/25/2019,17:16,Credit card,7.6,Mandalay
343-61-3544,Member,Male,Sports and travel,26.67,10,13.335000000000003,280.035,1/29/2019,11:48,Cash,8.6,Mandalay
355-34-6244,Normal,Male,Food and beverages,72.39,2,7.239000000000001,152.019,1/13/2019,19:55,Credit card,8.1,Mandalay
339-96-8318,Member,Male,Fashion accessories,81.31,7,28.458500000000004,597.6285,3/1/2019,19:49,Ewallet,6.3,Mandalay
458-61-0011,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2/20/2019,18:43,Cash,5.8,Mandalay
207-73-1363,Normal,Male,Health and beauty,69.51,2,6.9510000000000005,145.971,3/1/2019,12:15,Ewallet,8.1,Mandalay
359-90-3665,Member,Female,Fashion accessories,18.08,4,3.6159999999999997,75.93599999999999,1/14/2019,18:03,Credit card,9.5,Mandalay
375-72-3056,Normal,Male,Sports and travel,63.06,3,9.459000000000001,198.639,1/19/2019,15:58,Ewallet,7.0,Mandalay
585-11-6748,Member,Male,Sports and travel,96.8,3,14.52,304.91999999999996,3/15/2019,13:05,Cash,5.3,Mandalay
470-31-3286,Normal,Male,Health and beauty,14.82,3,2.2230000000000003,46.683,3/1/2019,11:30,Credit card,8.7,Mandalay
642-30-6693,Normal,Female,Sports and travel,54.51,6,16.353,343.413,3/17/2019,13:54,Ewallet,7.8,Mandalay
830-58-2383,Normal,Male,Home and lifestyle,31.75,4,6.3500000000000005,133.35,2/8/2019,15:26,Cash,8.6,Mandalay
349-97-8902,Member,Male,Food and beverages,57.89,2,5.789000000000001,121.569,1/17/2019,10:37,Ewallet,8.9,Mandalay
789-23-8625,Member,Male,Fashion accessories,93.22,3,13.982999999999999,293.643,1/24/2019,11:45,Cash,7.2,Mandalay
327-40-9673,Member,Male,Sports and travel,72.6,6,21.78,457.38,1/13/2019,19:51,Cash,6.9,Mandalay
670-79-6321,Member,Female,Home and lifestyle,94.59,7,33.106500000000004,695.2365,1/17/2019,15:27,Credit card,4.9,Mandalay
852-62-7105,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,1/12/2019,11:25,Credit card,4.4,Mandalay
598-06-7312,Member,Male,Fashion accessories,91.35,1,4.5675,95.91749999999999,2/16/2019,15:42,Cash,6.8,Mandalay
135-13-8269,Member,Female,Food and beverages,78.88,2,7.888,165.648,1/26/2019,16:04,Cash,9.1,Mandalay
628-90-8624,Member,Male,Health and beauty,82.58,10,41.29,867.0899999999999,3/14/2019,14:41,Cash,5.0,Mandalay
420-04-7590,Normal,Male,Home and lifestyle,99.7,3,14.955000000000002,314.055,3/18/2019,11:29,Ewallet,4.7,Mandalay
182-88-2763,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,3/20/2019,19:28,Credit card,5.0,Mandalay
188-55-0967,Member,Male,Health and beauty,66.47,10,33.23500000000001,697.9350000000001,1/15/2019,15:01,Credit card,5.0,Mandalay
364-33-8584,Member,Female,Food and beverages,17.63,5,4.4075,92.55749999999999,3/8/2019,15:27,Cash,8.5,Mandalay
665-63-9737,Normal,Male,Fashion accessories,52.42,3,7.8629999999999995,165.123,2/27/2019,17:36,Ewallet,7.5,Mandalay
695-09-5146,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2/23/2019,20:00,Ewallet,6.4,Mandalay
794-32-2436,Member,Male,Electronic accessories,55.67,2,5.567,116.90700000000001,3/27/2019,15:08,Ewallet,6.0,Mandalay
574-31-8277,Member,Male,Fashion accessories,33.63,1,1.6815000000000002,35.3115,3/20/2019,19:55,Cash,5.6,Mandalay
369-82-2676,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,1/15/2019,18:22,Ewallet,7.8,Mandalay
563-47-4072,Normal,Female,Health and beauty,55.81,6,16.743000000000002,351.603,1/22/2019,11:52,Cash,9.9,Mandalay
149-15-7606,Member,Male,Sports and travel,37.32,9,16.794,352.674,3/6/2019,15:31,Ewallet,5.1,Mandalay
133-77-3154,Member,Male,Fashion accessories,60.18,4,12.036000000000001,252.756,2/16/2019,18:04,Credit card,9.4,Mandalay
322-02-2271,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2/3/2019,11:46,Cash,9.3,Mandalay
725-67-2480,Member,Female,Fashion accessories,58.75,6,17.625,370.125,3/24/2019,18:14,Credit card,5.9,Mandalay
